;0;1
0;51.56276423891031;5.134152709002664
1;52.4690641432566;5.991368742904069
2;52.155548299671125;4.543239653747367
3;51.908834758298;4.3677520651693325
4;51.892704243090314;5.741175716723845
5;52.09115655732231;5.182482536973522
6;51.36855153477467;6.125962737646892
7;53.0615261746296;6.601433067143101
8;52.28336146125972;6.7436312291229745
9;52.03844318616723;4.702052269932315
10;51.48163740873852;4.315921336525238
11;51.314099475694015;5.604349724752881
12;53.09281204477836;5.423355175695611
13;52.43237318968728;4.869607319858149
14;52.17368580601189;5.431791028772068
15;52.0353540922659;5.063840139400383
16;51.91010657361745;4.53817810922824
17;51.864408652965984;5.221964683426004
18;52.19444813793105;6.018886187472262
19;50.96415582308517;5.797556595492256
20;51.47991597190079;3.8976999150642517
21;51.565660045274115;4.732047376956856
22;52.77218433686155;6.4474960288058005
23;52.306482447045056;4.966573621796396
24;51.687284265963946;4.885147595553031
25;52.479445214252536;5.505479053233859
26;53.01839170107716;6.008026607463197
27;52.051071219942315;4.362281177728043
28;52.735602834006144;5.028344625753126
29;52.08914107568223;5.5971997882242945
30;52.24310695700405;6.310578613132077
31;51.47321984408058;5.404108495049765
32;53.171282449829164;6.901147834387807
33;51.7328325085044;5.560172410569094
34;52.26707061314877;5.203940078622439
35;52.87289059474015;5.74795108912365
36;51.797998519002334;4.652512732685666
37;51.68120387041378;5.893829742873386
38;51.713593493569604;5.340202140904097
39;52.32779876696287;4.772907485541192
40;52.01669046338297;5.917439134888664
41;51.845465337999045;4.946089535610916
42;51.94084866751255;6.188900083036534
43;52.63947774132566;6.202897930954637
44;51.6450268718911;4.457057283195904
45;52.48792751244499;4.694840864653645
46;52.72541259779642;6.7995252696949535
