,0,1
0,4.627864619276175,52.23174405762868
1,4.368989075760522,52.0551138194812
2,4.780593786400009,52.39346479216045
3,6.509471246096571,52.71551693578228
4,6.634857665505742,53.202686392954966
5,4.150433483510271,51.680040548501076
6,6.623794385365747,52.390074104677595
7,5.179066843902143,51.597742409529204
8,5.033991068107536,52.748466851593975
9,4.361939258980232,51.92580375887973
10,6.155302900801019,51.905947023298495
11,4.560221739196546,51.89404114933679
12,5.778620561363526,50.92966153169921
13,5.146188234115271,52.065744149353186
14,6.616744730340121,53.21912484690175
15,4.715135118925082,51.57895030078693
16,5.825976227295425,52.02637002187134
17,4.29665401145886,51.86804748467993
18,4.350251232027946,51.92250078298754
19,4.595856431348623,51.858010209521915
20,4.928218976317233,51.769241735830356
21,4.469856034038879,51.57008516986533
22,5.734010815607059,50.876333009614264
23,5.861435387262033,51.88941061351089
24,4.024867971558103,51.652828771930025
25,4.828556823958522,52.33898382098381
26,4.3609793086587985,52.1041074471788
27,3.8909939424436755,51.48054223735407
28,5.720814869691843,50.81449514154801
29,4.651125708032975,52.23781998686346
30,4.651887410261315,52.44147424928224
31,4.337425175627895,52.037685376109074
32,5.850882675918525,50.8821486458709
33,6.893882079457478,53.187716009846596
34,5.2684798911965505,51.71194584227162
35,4.260751643323869,51.891383052574206
36,4.390603639869667,51.99404341765237
37,6.065164211856322,52.5059535090823
38,4.5033037765020945,52.045689477783206
39,6.5916421962932885,53.21260241069314
40,4.61587100092774,51.83863258453778
41,3.8287273123585517,51.29285777854328
42,5.776997415669189,52.914278877857384
43,4.752942467234416,51.83006283941638
44,4.3108397182231,51.50686254987514
45,6.509047888045836,53.20121065317518
46,4.811927903323875,52.33845774361638
47,4.615624691173016,51.83499610763883
48,5.267417466905361,51.711289960335314
49,6.691481649711399,52.313621696177385
